0.003906, 0.003906, 0.736260, 0.736260
0.003906, 0.011719, 0.736260, 0.736260
0.003906, 0.019531, 0.736248, 0.736248
0.003906, 0.027344, 0.736212, 0.736212
0.003906, 0.035156, 0.736149, 0.736149
0.003906, 0.042969, 0.736060, 0.736060
0.003906, 0.050781, 0.735947, 0.735947
0.003906, 0.058594, 0.735810, 0.735810
0.003906, 0.066406, 0.735653, 0.735653
0.003906, 0.074219, 0.735477, 0.735477
0.003906, 0.082031, 0.735282, 0.735282
0.003906, 0.089844, 0.735070, 0.735070
0.003906, 0.097656, 0.734841, 0.734841
0.003906, 0.105469, 0.734596, 0.734596
0.003906, 0.113281, 0.734334, 0.734334
0.003906, 0.121094, 0.734056, 0.734056
0.003906, 0.128906, 0.733763, 0.733763
0.003906, 0.136719, 0.733456, 0.733456
0.003906, 0.144531, 0.733137, 0.733137
0.003906, 0.152344, 0.732810, 0.732810
0.003906, 0.160156, 0.732482, 0.732482
0.003906, 0.167969, 0.732158, 0.732158
0.003906, 0.175781, 0.731851, 0.731851
0.003906, 0.183594, 0.731576, 0.731576
0.003906, 0.191406, 0.731351, 0.731351
0.003906, 0.199219, 0.731201, 0.731201
0.003906, 0.207031, 0.731156, 0.731156
0.003906, 0.214844, 0.731248, 0.731248
0.003906, 0.222656, 0.731506, 0.731506
0.003906, 0.230469, 0.731951, 0.731951
0.003906, 0.238281, 0.732586, 0.732586
0.003906, 0.246094, 0.733389, 0.733389
0.003906, 0.253906, 0.734308, 0.734308
0.003906, 0.261719, 0.735256, 0.735256
0.003906, 0.269531, 0.736124, 0.736124
0.003906, 0.277344, 0.736792, 0.736792
0.003906, 0.285156, 0.737147, 0.737147
0.003906, 0.292969, 0.737108, 0.737108
0.003906, 0.300781, 0.736640, 0.736640
0.003906, 0.308594, 0.735763, 0.735763
0.003906, 0.316406, 0.734543, 0.734543
0.003906, 0.324219, 0.733086, 0.733086
0.003906, 0.332031, 0.731512, 0.731512
0.003906, 0.339844, 0.729938, 0.729938
0.003906, 0.347656, 0.728458, 0.728458
0.003906, 0.355469, 0.727138, 0.727138
0.003906, 0.363281, 0.726010, 0.726010
0.003906, 0.371094, 0.725079, 0.725079
0.003906, 0.378906, 0.724329, 0.724329
0.003906, 0.386719, 0.723735, 0.723735
0.003906, 0.394531, 0.723268, 0.723268
0.003906, 0.402344, 0.722900, 0.722900
0.003906, 0.410156, 0.722607, 0.722607
0.003906, 0.417969, 0.722372, 0.722372
0.003906, 0.425781, 0.722182, 0.722182
0.003906, 0.433594, 0.722030, 0.722030
0.003906, 0.441406, 0.721910, 0.721910
0.003906, 0.449219, 0.721819, 0.721819
0.003906, 0.457031, 0.721755, 0.721755
0.003906, 0.464844, 0.721717, 0.721717
0.003906, 0.472656, 0.721705, 0.721705
0.003906, 0.480469, 0.721718, 0.721718
0.003906, 0.488281, 0.721755, 0.721755
0.003906, 0.496094, 0.721815, 0.721815
0.003906, 0.503906, 0.721897, 0.721897
0.003906, 0.511719, 0.722001, 0.722001
0.003906, 0.519531, 0.722124, 0.722124
0.003906, 0.527344, 0.722266, 0.722266
0.003906, 0.535156, 0.722424, 0.722424
0.003906, 0.542969, 0.722598, 0.722598
0.003906, 0.550781, 0.722785, 0.722785
0.003906, 0.558594, 0.722984, 0.722984
0.003906, 0.566406, 0.723192, 0.723192
0.003906, 0.574219, 0.723407, 0.723407
0.003906, 0.582031, 0.723628, 0.723628
0.003906, 0.589844, 0.723851, 0.723851
0.003906, 0.597656, 0.724076, 0.724076
0.003906, 0.605469, 0.724299, 0.724299
0.003906, 0.613281, 0.724519, 0.724519
0.003906, 0.621094, 0.724734, 0.724734
0.003906, 0.628906, 0.724941, 0.724941
0.003906, 0.636719, 0.725139, 0.725139
0.003906, 0.644531, 0.725327, 0.725327
0.003906, 0.652344, 0.725503, 0.725503
0.003906, 0.660156, 0.725665, 0.725665
0.003906, 0.667969, 0.725813, 0.725813
0.003906, 0.675781, 0.725946, 0.725946
0.003906, 0.683594, 0.726063, 0.726063
0.003906, 0.691406, 0.726164, 0.726164
0.003906, 0.699219, 0.726248, 0.726248
0.003906, 0.707031, 0.726315, 0.726315
0.003906, 0.714844, 0.726365, 0.726365
0.003906, 0.722656, 0.726400, 0.726400
0.003906, 0.730469, 0.726418, 0.726418
0.003906, 0.738281, 0.726421, 0.726421
0.003906, 0.746094, 0.726409, 0.726409
0.003906, 0.753906, 0.726383, 0.726383
0.003906, 0.761719, 0.726344, 0.726344
0.003906, 0.769531, 0.726294, 0.726294
0.003906, 0.777344, 0.726232, 0.726232
0.003906, 0.785156, 0.726160, 0.726160
0.003906, 0.792969, 0.726079, 0.726079
0.003906, 0.800781, 0.725990, 0.725990
0.003906, 0.808594, 0.725894, 0.725894
0.003906, 0.816406, 0.725793, 0.725793
0.003906, 0.824219, 0.725687, 0.725687
0.003906, 0.832031, 0.725577, 0.725577
0.003906, 0.839844, 0.725465, 0.725465
0.003906, 0.847656, 0.725352, 0.725352
0.003906, 0.855469, 0.725238, 0.725238
0.003906, 0.863281, 0.725125, 0.725125
0.003906, 0.871094, 0.725014, 0.725014
0.003906, 0.878906, 0.724905, 0.724905
0.003906, 0.886719, 0.724799, 0.724799
0.003906, 0.894531, 0.724698, 0.724698
0.003906, 0.902344, 0.724602, 0.724602
0.003906, 0.910156, 0.724511, 0.724511
0.003906, 0.917969, 0.724427, 0.724427
0.003906, 0.925781, 0.724351, 0.724351
0.003906, 0.933594, 0.724282, 0.724282
0.003906, 0.941406, 0.724221, 0.724221
0.003906, 0.949219, 0.724170, 0.724170
0.003906, 0.957031, 0.724127, 0.724127
0.003906, 0.964844, 0.724094, 0.724094
0.003906, 0.972656, 0.724072, 0.724072
0.003906, 0.980469, 0.724059, 0.724059
0.003906, 0.988281, 0.724054, 0.724054
0.003906, 0.996094, 0.724054, 0.724054
0.011719, 0.003906, 0.736260, 0.736260
0.011719, 0.011719, 0.736260, 0.736260
0.011719, 0.019531, 0.736248, 0.736248
0.011719, 0.027344, 0.736212, 0.736212
0.011719, 0.035156, 0.736149, 0.736149
0.011719, 0.042969, 0.736060, 0.736060
0.011719, 0.050781, 0.735947, 0.735947
0.011719, 0.058594, 0.735810, 0.735810
0.011719, 0.066406, 0.735653, 0.735653
0.011719, 0.074219, 0.735477, 0.735477
0.011719, 0.082031, 0.735282, 0.735282
0.011719, 0.089844, 0.735070, 0.735070
0.011719, 0.097656, 0.734841, 0.734841
0.011719, 0.105469, 0.734596, 0.734596
0.011719, 0.113281, 0.734334, 0.734334
0.011719, 0.121094, 0.734056, 0.734056
0.011719, 0.128906, 0.733763, 0.733763
0.011719, 0.136719, 0.733456, 0.733456
0.011719, 0.144531, 0.733137, 0.733137
0.011719, 0.152344, 0.732810, 0.732810
0.011719, 0.160156, 0.732482, 0.732482
0.011719, 0.167969, 0.732158, 0.732158
0.011719, 0.175781, 0.731851, 0.731851
0.011719, 0.183594, 0.731576, 0.731576
0.011719, 0.191406, 0.731351, 0.731351
0.011719, 0.199219, 0.731201, 0.731201
0.011719, 0.207031, 0.731156, 0.731156
0.011719, 0.214844, 0.731248, 0.731248
0.011719, 0.222656, 0.731506, 0.731506
0.011719, 0.230469, 0.731951, 0.731951
0.011719, 0.238281, 0.732586, 0.732586
0.011719, 0.246094, 0.733389, 0.733389
0.011719, 0.253906, 0.734308, 0.734308
0.011719, 0.261719, 0.735256, 0.735256
0.011719, 0.269531, 0.736124, 0.736124
0.011719, 0.277344, 0.736792, 0.736792
0.011719, 0.285156, 0.737147, 0.737147
0.011719, 0.292969, 0.737108, 0.737108
0.011719, 0.300781, 0.736640, 0.736640
0.011719, 0.308594, 0.735763, 0.735763
0.011719, 0.316406, 0.734543, 0.734543
0.011719, 0.324219, 0.733086, 0.733086
0.011719, 0.332031, 0.731512, 0.731512
0.011719, 0.339844, 0.729938, 0.729938
0.011719, 0.347656, 0.728458, 0.728458
0.011719, 0.355469, 0.727138, 0.727138
0.011719, 0.363281, 0.726010, 0.726010
0.011719, 0.371094, 0.725079, 0.725079
0.011719, 0.378906, 0.724329, 0.724329
0.011719, 0.386719, 0.723735, 0.723735
0.011719, 0.394531, 0.723268, 0.723268
0.011719, 0.402344, 0.722900, 0.722900
0.011719, 0.410156, 0.722607, 0.722607
0.011719, 0.417969, 0.722372, 0.722372
0.011719, 0.425781, 0.722182, 0.722182
0.011719, 0.433594, 0.722030, 0.722030
0.011719, 0.441406, 0.721910, 0.721910
0.011719, 0.449219, 0.721819, 0.721819
